time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,1.6266548776317709,-5.345181295038476,24.197733062950768,5.894422316690829,0.006511820394618617,0.0,0.7463277897779088,-5.277647705247764,5.351196126218384,-0.20284660875951138,0.0032150663213253083,0.0,448.31707351981174,449.55135169144665,447.9036432948374,447.74337540903457
4.080000000000001,1.671304068832388,-5.668246189286539,24.515801921521085,5.881950955104788,0.007141712261911515,0.0,0.7419451081924707,-5.4921744632612,5.250503159908207,-0.2204308210203512,0.022094331832909056,0.0,431.50008395705737,433.09127406336137,433.8294570440312,432.3058264068907
4.14,1.715658306064077,-6.005407435092315,24.830090182993008,5.868973793458736,0.0081442438353454,0.0,0.7364242612262579,-5.747513284702443,5.224547534818681,-0.20908337789144027,0.0028533452870118823,0.0,460.5990805014928,459.0744028816237,459.2996625335554,460.15433577509606
4.199999999999998,1.7596608753016845,-6.358426133685657,25.143348885828182,5.856674055608536,0.00813810403958204,0.0,0.7303281503936032,-6.020670884239,5.216003596379626,-0.19787920962315783,-0.0067890047689056505,0.0,468.8739058088254,468.1240076416855,467.67868192845725,468.5117134803035
4.259999999999997,1.803323582439481,-6.7268818262018435,25.45333968109373,5.844665028681867,0.007533176398904828,0.0,0.7251407253443406,-6.2621279813142765,5.116204438043458,-0.20512188442516738,-0.017651694723387623,0.0,441.67971362930564,440.7827751329894,439.9633583891407,439.3233138380918
4.319999999999996,1.8466628655035902,-7.11148002856506,25.760274695288405,5.832854985931267,0.006349985546557413,0.0,0.7196223833833915,-6.558622826893614,5.113348098678686,-0.1839997489284239,-0.024214758929265973,0.0,475.791040669178,475.288230680604,474.34942649097457,475.933555894384
4.379999999999995,1.889712260102756,-7.512999758933017,26.064603960361,5.821615711164396,0.004761082926718174,0.0,0.7154936842940169,-6.826215203452187,5.0298911791708445,-0.19495237734046117,-0.03145132623676293,0.0,452.47986673409923,451.8965976500808,451.7699858721009,450.8520711437772
4.439999999999993,1.9325478772057956,-7.930225704266535,26.36265812357509,5.80987784578522,0.003937777891222183,0.0,0.7124610476093164,-7.082246971230233,4.904370321180857,-0.19702192635242272,0.008460776817300954,0.0,438.02514459579413,441.33277086558905,439.46244986525534,439.2529461124925
4.499999999999992,1.9751953488480234,-8.364531079812595,26.655968835079502,5.797791660298273,0.005002077219455003,0.0,0.7090463934875411,-7.395373057380074,4.870975892239903,-0.21215719094222132,0.031766417866939886,0.0,473.0454568922778,474.83714839231044,473.87157114553224,472.668983969062
4.559999999999991,2.017644031810432,-8.81513363405737,26.94193519396157,5.785437824463251,0.0072604951141368446,0.0,0.7057670593663047,-7.625803575771469,4.660787453368522,-0.19566367367525533,0.047359389252898364,0.0,413.17764801603926,414.55133565427815,413.8831095661986,415.28742592695227
4.6199999999999894,2.0598451187494407,-9.280830903914644,27.21711982115302,5.773259988380202,0.010716611512594731,0.0,0.7006877020866318,-7.8983890695820715,4.511053790496643,-0.22442420319832804,0.07272036724577322,0.0,436.4695525048769,438.5839157072354,440.0414495115191,437.61122952196035
4.679999999999988,2.1016201884021464,-9.765772296103508,27.487897784195454,5.760229943339578,0.015194550711951749,0.0,0.6913703353010359,-8.267009475168113,4.512494699355505,-0.2056227680524581,0.07820361413203251,0.0,492.0289622390947,492.4386075651583,493.4157055854653,494.7603833704052
4.739999999999987,2.1427889456516818,-10.271579731998344,27.755896213210683,5.748233227341576,0.01937098139613802,0.0,0.6805292528698158,-8.594020355426125,4.419098710049733,-0.19051049384459762,0.040714701650063495,0.0,467.43950025015147,464.5110246386323,466.1366520030168,467.2792240368063
4.799999999999986,2.183288361279367,-10.79599351554907,28.015986816535627,5.737210326629818,0.02184758182431068,0.0,0.66927079416095,-8.887345627132744,4.2494549009876,-0.1727662465218046,0.0423772795363586,0.0,442.99830847903326,443.13595032354016,442.00627665092475,443.43357646113753
4.859999999999984,2.2230022376885805,-11.339891836531956,28.26846121801297,5.726540650613394,0.02455201872367052,0.0,0.6543096582050666,-9.243220709240786,4.164456157376507,-0.19057711055733081,0.04998361842967793,0.0,475.1061363289597,475.6901674411579,477.48075489466123,476.0910845109993
4.919999999999983,2.261892430524514,-11.902738540356584,28.511390863787483,5.714893960671125,0.027582949359252318,0.0,0.6418276347077596,-9.519389510438888,3.9323185122268423,-0.20231569890558854,0.051558255608808716,0.0,426.49132235233037,426.62757228173007,427.35772408310385,426.3169159420858
4.979999999999982,2.299991748812974,-12.48238332095256,28.74022642393946,5.702662786091283,0.030671658204373564,0.0,0.6279447863651817,-9.803164512988118,3.6945213953676364,-0.20711363768830293,0.05131851089143843,0.0,427.420664383891,427.4020369572153,426.77121661909496,426.3185906206666
5.0399999999999805,2.3370621914833025,-13.081996237044178,28.95871816877563,5.690133384287893,0.03346250793731276,0.0,0.6075112173406688,-10.184569260955097,3.5862292924637145,-0.21247614092429878,0.0345718210241964,0.0,478.5526637517489,477.27688544394636,478.4681658679739,478.020010781186
